,Name,min1,index1,min2,index2,min3,index3,min4,index4,min5,index5,min6,index6,max,max_index,maxAi,maxA,maxAw,scan_number,maxA0i,maxA0,maxA0w,maxBi,maxB,maxBw,maxCi,maxC,maxCw,Int_A,Int_C,Int_N_A,Unnamed: 0
1,ASW_2020_11_23_2,-0.04899252,6636,-0.05490054,4425,-0.05129936,4147,-0.02727185,2489,-0.02425404,2278,-0.006356142,951,0.3165632,5115,5115,0.3696199888466757,3265.91,2,5115.0,0.3165632,3265.91,2967,0.010891540844390837,2230.307,1801,0.022295997712132632,1668.15,120.17967480412064,4.8933212082313435,103.67250934092735,
2,ASW_2020_11_23_3,-0.04837491,6636,-0.05477083,4415,-0.05125253,4146,-0.02771591,2479,-0.02496735,2277,-0.007074019,995,0.33787870000000003,5113,5113,0.3906394659927961,3264.946,3,5113.0,0.33787870000000003,3264.946,2967,0.012429614307138577,2230.307,1809,0.0230672771700468,1672.007,122.45031868959771,5.325348343016596,105.63127108504676,
3,ASW_2020_11_23_4,-0.02692732,6636,-0.03393137,4425,-0.03051363,4146,-0.006862071,2471,-0.004305863,2277,0.01272153,976,0.3703478,5104,5104,0.402128220226142,3260.607,4,5104.0,0.3703478,3260.607,2967,0.013196744030746272,2230.307,1810,0.02255584110069177,1672.489,123.96037907750105,5.494803661751703,106.93391855788609,
4,ASW_2020_11_23_5,-0.04770589,6636,-0.05458201,4425,-0.05098228,4146,-0.0274267,2479,-0.02466925,2277,-0.006820265,947,0.3525988,5104,5104,0.4050691476390773,3260.607,5,5104.0,0.3525988,3260.607,2967,0.012906284685062986,2230.307,1810,0.023123280815789474,1672.489,124.15745249668251,5.862579469117661,107.10392314413792,
5,ASW_2020_11_23_6,-0.04761725,6636,-0.05453037,4415,-0.0509335,4146,-0.02736049,2479,-0.02455364,2277,-0.006734611,947,0.35471590000000003,5104,5104,0.4071016776181901,3260.607,6,5104.0,0.35471590000000003,3260.607,2967,0.012999407168566287,2230.307,1810,0.023042340200751882,1672.489,124.43791114233836,5.8685279104304096,107.34585965801914,
6,ASW_2020_11_23_7,-0.0473665,6636,-0.05430524,4444,-0.05070293,4146,-0.02699177,2479,-0.02422718,2277,-0.006333246,995,0.3564213,5104,5104,0.4086373208394161,3260.607,7,5104.0,0.3564213,3260.607,2967,0.01295766940011998,2230.307,1810,0.022780216868954758,1672.489,124.68681316378252,5.47513165714063,107.56057397793384,
7,ASW_2020_11_23_8,-0.04665804,6636,-0.05373168,4434,-0.050136099999999996,4146,-0.02644625,2479,-0.02369197,2277,-0.0058403,899,0.3580933,5104,5104,0.4096726917166213,3260.607,8,5104.0,0.3580933,3260.607,2967,0.01305850107978405,2230.307,1800,0.023245673769230767,1667.668,124.79132532635927,6.211352115528582,107.65073097135785,
8,ASW_2020_11_23_9,-0.04666566,6636,-0.05372302,4396,-0.050084300000000005,4146,-0.02633354,2479,-0.02359607,2277,-0.00568946,947,0.3590704,5104,5104,0.4105627901428571,3260.607,9,5104.0,0.3590704,3260.607,2967,0.013012191961607678,2230.307,1800,0.02300213990977444,1667.668,124.90037753008112,5.873851874098769,107.7448044128734,
9,ASW_2020_11_23_10,-0.04676723,6636,-0.05380449,4425,-0.05016515,4146,-0.02644221,2479,-0.02366642,2277,-0.005721815,976,0.3599398,5104,5104,0.41158314140660335,3260.607,10,5104.0,0.3599398,3260.607,2967,0.01308982789442112,2230.307,1810,0.022836069588009225,1672.489,125.09441773537937,5.6283800073504455,107.91219240946327,
10,ASW_2020_11_23_11,-0.04590541,6636,-0.05334226,4444,-0.04966764,4146,-0.026073500000000003,2471,-0.02330712,2277,-0.005522116999999999,947,0.3611178,5104,5104,0.4122208624635037,3260.607,11,5104.0,0.3611178,3260.607,2967,0.013152762650746271,2230.307,1800,0.022922653848872186,1667.668,125.18085343060957,5.898400826158343,107.9867558116003,
11,ASW_2020_11_23_12,-0.04653754,6636,-0.05374727,4415,-0.05010882,4146,-0.0262922,2471,-0.02352013,2277,-0.005536508000000001,976,0.3615113,5104,5104,0.4130219630796938,3260.607,12,5104.0,0.3615113,3260.607,2967,0.013115803295522385,2230.307,1810,0.022801964254419674,1672.489,125.23857742800922,5.627187962003388,108.03655118398191,
12,ASW_2020_11_23_13,-0.04613987,6633,-0.05310572,4377,-0.05004961,4146,-0.02590005,2488,-0.02254913,2277,-0.005335876999999999,930,0.381109,5096,5096,0.4319946640824469,3256.75,13,5096.0,0.381109,3256.75,2986,0.01323722728588661,2239.467,1801,0.02061542620267261,1668.15,126.76986557842092,5.794968642536314,109.35751070010636,
13,ASW_2020_11_23_14,-0.04623669,6634,-0.05306969,4396,-0.05005617,4146,-0.02600364,2488,-0.02261226,2277,-0.005105457,930,0.3937859,5094,5094,0.4447244756121537,3255.785,14,5094.0,0.3937859,3255.785,2986,0.013755833172496984,2239.467,1799,0.02025818835857461,1667.186,128.06044827557858,5.808730023130912,110.47082663264145,
14,ASW_2020_11_23_15,-0.04627883,6634,-0.05305061,4377,-0.04999903,4146,-0.02587654,2488,-0.02247821,2277,-0.004984633,930,0.3968312,5094,5094,0.4477305622108994,3255.785,15,5094.0,0.3968312,3255.785,2986,0.013738746489746684,2239.467,1799,0.020185067772086115,1667.186,128.37795250125328,5.844335447654441,110.74472036596794,
15,ASW_2020_11_23_16,-0.04632941,6634,-0.05309344,4396,-0.05002427,4146,-0.02584825,2488,-0.02241926,2277,-0.004913785,930,0.3987186,5094,5094,0.4497024363628239,3255.785,16,5094.0,0.3987186,3255.785,2986,0.013857934861278644,2239.467,1809,0.020112171599109132,1672.007,128.58277767386286,5.830664971317582,110.92141197089435,
16,ASW_2020_11_23_17,-0.04582502,6634,-0.05270558,4396,-0.04963707,4146,-0.02548372,2488,-0.02207366,2277,-0.0046737720000000005,930,0.4004129,5094,5094,0.4509725323324397,3255.785,17,5094.0,0.4004129,3255.785,2986,0.013847535657418572,2239.467,1799,0.0201283684996288,1667.186,128.70975909533527,5.862089003856,111.03095197942815,
17,ASW_2020_11_23_18,-0.04599134,6633,-0.05272705,4396,-0.04969461,4146,-0.02544999,2488,-0.02203402,2277,-0.004469589,930,0.4014084000000001,5094,5094,0.4520337398614216,3255.785,18,5094.0,0.4014084000000001,3255.785,2986,0.013905809686369116,2239.467,1799,0.02009354333333333,1667.186,128.8507769108563,5.831862643854913,111.1526004263945,
18,ASW_2020_11_23_19,-0.04640794,6634,-0.05288206,4377,-0.04977152,4146,-0.02547891,2488,-0.02197834,2277,-0.004359937,930,0.4020068,5090,5090,0.4528436461940629,3253.857,19,5090.0,0.4020068,3253.857,2986,0.013976534053075996,2239.467,1809,0.020118434035634743,1672.007,128.93569507207556,5.833685745817959,111.22585473396828,
19,ASW_2020_11_23_20,-0.04556787,6633,-0.05241304,4396,-0.04931891,4146,-0.02514225,2488,-0.02171511,2277,-0.004179206,930,0.4034173,5094,5094,0.4536944756012517,3255.785,20,5094.0,0.4034173,3255.785,2986,0.013895357092882995,2239.467,1799,0.020142057500371197,1667.186,129.0709225260087,5.869153292543049,111.342508148981,
20,ASW_2020_11_23_21,-0.04545942,6634,-0.05230357,4396,-0.04920832,4146,-0.02502643,2488,-0.02160374,2277,-0.004067868,930,0.4041192,5094,5094,0.4542881780875782,3255.785,21,5094.0,0.4041192,3255.785,2986,0.013940847985524724,2239.467,1808,0.020101466038604302,1671.525,129.12220403682832,5.862305410007372,111.38674593642862,
21,ASW_2020_11_23_22,-0.04555968,6634,-0.05234021,4396,-0.04927412,4146,-0.02501181,2488,-0.02157798,2277,-0.003980035,930,0.4047233,5094,5094,0.4549487602502234,3255.785,22,5094.0,0.4047233,3255.785,2986,0.014038583088057898,2239.467,1808,0.020047794390497403,1671.525,129.18886399687057,5.833983912610265,111.44424988076338,
22,ASW_2020_11_23_23,-0.03720073,6638,-0.04279374,4348,-0.04048607,4146,-0.015661500000000002,2488,-0.01231254,2277,0.004550011,976,0.4159122,5092,5092,0.4568888223406114,3254.821,23,5092.0,0.4159122,3254.821,2986,0.013943391559710493,2239.467,1772,0.02003357243274404,1654.168,129.2010211463086,5.385250061558708,111.45473719644896,
23,ASW_2020_11_23_24,-0.04670897,6633,-0.05195154,4357,-0.04977932,4148,-0.02521745,2488,-0.0215111,2275,-0.004490875,976,0.4138972,5092,5092,0.4641557307952548,3254.821,24,5092.0,0.4138972,3254.821,2986,0.014268021,2239.467,1772,0.02009663249037721,1654.168,129.88475709550036,5.662910128701174,112.04455924160635,
24,ASW_2020_11_23_25,-0.04592394,6633,-0.0514612,4340,-0.04928902,4148,-0.02482016,2488,-0.02110716,2275,-0.004182010999999999,899,0.416548,5086,5086,0.46620771898822494,3251.928,25,5086.0,0.416548,3251.928,2986,0.014222768,2239.467,1772,0.020385439422238368,1654.168,130.05647882449352,6.258837031880736,112.19269429507669,
25,ASW_2020_11_23_26,-0.04630917,6633,-0.05147309,4338,-0.04930972,4148,-0.02473418,2488,-0.02096444,2275,-0.003914975,899,0.4177633,5086,5086,0.4675533345925926,3251.928,26,5086.0,0.4177633,3251.928,2986,0.014365611999999996,2239.467,1772,0.0203299104193314,1654.168,130.2174564770005,6.221964961499951,112.331561014514,
26,ASW_2020_11_23_27,-0.04598256,6633,-0.05122051,4338,-0.049031599999999995,4148,-0.02439738,2488,-0.02069931,2275,-0.003614025,899,0.41895,5086,5086,0.4684633262962963,3251.928,27,5086.0,0.41895,3251.928,2986,0.014390866000000004,2239.467,1772,0.02035765633502907,1654.168,130.29248028999723,6.250441954657122,112.39628000269907,
27,ASW_2020_11_23_28,-0.04551764,6633,-0.05089768,4338,-0.04868738,4148,-0.02413367,2488,-0.02039087,2275,-0.0033393840000000004,947,0.4200008,5086,5086,0.4691449854814815,3251.928,28,5086.0,0.4200008,3251.928,2986,0.014329952999999998,2239.467,1772,0.020103564878012046,1654.168,130.38672480387578,5.898792066142253,112.47757965059168,
28,ASW_2020_11_23_29,-0.04120336,6633,-0.04661455,4338,-0.04443643,4146,-0.01981003,2488,-0.01610115,2275,0.0009511599,976,0.425041,5086,5086,0.4698919028888889,3251.928,29,5086.0,0.425041,3251.928,2986,0.014516541845597097,2239.467,1772,0.01979561854526559,1654.168,130.5353769234591,5.644554195408426,112.6058137990128,
29,ASW_2020_11_23_30,-0.04560019,6633,-0.05085757,4330,-0.04868113,4148,-0.02401481,2488,-0.02026073,2275,-0.003182145,899,0.4212134,5086,5086,0.4703451431306991,3251.928,30,5086.0,0.4212134,3251.928,2986,0.014401516000000001,2239.467,1772,0.020352722535610462,1654.168,130.54117680323364,6.243176783139023,112.61081704179172,
30,ASW_2020_11_23_31,-0.04480767,6633,-0.05026229,4338,-0.04810923,4148,-0.02355582,2488,-0.01986291,2275,-0.002848657,899,0.4223139,5086,5086,0.4707983879259259,3251.928,31,5086.0,0.4223139,3251.928,2986,0.014368673000000004,2239.467,1772,0.020377956247819767,1654.168,130.6054035118356,6.309936266357896,112.66622195163427,
31,ASW_2020_11_23_32,-0.04399787,6633,-0.04977272,4340,-0.04757671,4148,-0.02313624,2488,-0.0194428,2275,-0.002461014,899,0.4232981,5086,5086,0.4711920419363279,3251.928,32,5086.0,0.4232981,3251.928,2986,0.014451460999999997,2239.467,1772,0.020312553635174417,1654.168,130.64092501586612,6.267143004720517,112.69686443310594,
32,ASW_2020_11_23_33,-0.03902766,6633,-0.04656888,4309,-0.04498081,4148,-0.02331676,2488,-0.01994274,2275,-0.004532186,928,0.4221008,5086,5086,0.4661483684939759,3251.928,33,5086.0,0.4221008,3251.928,2986,0.014159875000000002,2239.467,1772,0.019840999628804756,1654.168,128.19528752933144,6.069066074502231,110.58714516834206,
33,ASW_2020_11_23_34,-0.0520576,6633,-0.05739243,4338,-0.05559439,4148,-0.03234963,2488,-0.02873763,2275,-0.01216696,899,0.4120286,5086,5086,0.4676822705925926,3251.928,34,5086.0,0.4120286,3251.928,2986,0.014227047999999997,2239.467,1772,0.020080097045058136,1654.168,128.7301352923099,6.245825837331057,111.048529423157,
34,ASW_2020_11_23_35,-0.05416183,6634,-0.05898043,4290,-0.057634500000000005,4146,-0.03416991,2488,-0.03070416,2277,-0.01300993,805,0.4006759,5088,5088,0.4580158680546075,3252.893,35,5088.0,0.4006759,3252.893,2986,0.014030538407720138,2239.467,1772,0.020630961974184785,1654.168,128.3561749131316,6.312432210992112,110.72593401784626,
35,ASW_2020_11_23_36,-0.05519261,6634,-0.05959148,4300,-0.05835653,4146,-0.03496186,2488,-0.03124428,2275,-0.01329611,865,0.4025486,5086,5086,0.4606587124678663,3251.928,36,5086.0,0.4025486,3251.928,2986,0.014217577104945712,2239.467,1772,0.020393571113475176,1654.168,128.94729375059592,5.8254483766723455,111.2358602869803,
36,ASW_2020_11_23_37,-0.05547063,6634,-0.05990284,4271,-0.05864438,4146,-0.03522589,2488,-0.03151553,2275,-0.01350546,874,0.4042886,5086,5086,0.46266276833262804,3251.928,37,5086.0,0.4042886,3251.928,2986,0.014325761724969844,2239.467,1772,0.020355277808708064,1654.168,129.2209585194119,5.7753852879372785,111.47193609054388,
37,ASW_2020_11_23_38,-0.05527449,6636,-0.05985975,4281,-0.05858276,4146,-0.03521349,2488,-0.03146201,2275,-0.0135866,807,0.4057479000000001,5086,5086,0.4640402893630574,3251.928,38,5086.0,0.4057479000000001,3251.928,2967,0.01431103566344994,2230.307,1772,0.02071168596594005,1654.168,129.4707227947745,6.285422311803909,111.6873942303063,
38,ASW_2020_11_23_39,-0.05536735,6636,-0.0599634,4300,-0.05867529,4146,-0.03525193,2488,-0.03147449,2275,-0.01352053,807,0.4066741,5086,5084,0.4650916900684932,3250.9640000000004,39,5086.0,0.4066741,3251.928,2967,0.014370372388419787,2230.307,1772,0.020649721354223438,1654.168,129.64933469103948,6.241412759022479,111.8414730586448,
39,ASW_2020_11_23_40,-0.05581844,6636,-0.06024599,4300,-0.05893908,4146,-0.03542062,2488,-0.03164023,2275,-0.01360365,807,0.4074426,5084,5084,0.4662026314383562,3250.9640000000004,40,5084.0,0.4074426,3250.9640000000004,2967,0.014469126996381181,2230.307,1772,0.020730094185286103,1654.168,129.82660064578315,6.266704179327332,111.99439081598601,
40,ASW_2020_11_23_41,-0.05613616,6636,-0.06040609,4281,-0.05906021,4146,-0.03537338,2488,-0.03158713,2275,-0.01349176,1014,0.4079303,5084,5084,0.4668804435923566,3250.9640000000004,41,5084.0,0.4079303,3250.9640000000004,2967,0.014338319475271416,2230.307,1772,0.0196629200222046,1654.168,129.98810194343716,4.710298106259937,112.13370925578786,
41,ASW_2020_11_23_42,-0.05709105,6634,-0.06086325,4281,-0.05952301,4146,-0.03550505,2488,-0.03169117,2275,-0.013493100000000001,807,0.408108,5084,5084,0.4676839246281342,3250.9640000000004,42,5084.0,0.408108,3250.9640000000004,2967,0.01442359369119421,2230.307,1772,0.020757918758855583,1654.168,130.10973388393657,6.283620692729717,112.2386345562438,
42,ASW_2020_11_23_43,-0.05776696,6634,-0.06113851,4290,-0.05980098,4146,-0.03559092,2488,-0.03178436,2275,-0.01346795,836,0.4082518,5086,5086,0.4682453638395904,3251.928,43,5086.0,0.4082518,3251.928,2967,0.014466951821471653,2230.307,1772,0.0207177290694927,1654.168,130.23438788949136,6.123168116511318,112.34616682887129,
43,ASW_2020_11_23_44,-0.05739683,6635,-0.06098784,4300,-0.05963241,4146,-0.03546382,2488,-0.03159317,2275,-0.01334408,807,0.4090533,5084,5084,0.4688354218672377,3250.9640000000004,44,5084.0,0.4090533,3250.9640000000004,2986,0.014420463172496982,2239.467,1772,0.020746803110354223,1654.168,130.36524710873334,6.280083620432112,112.45905200393334,
44,ASW_2020_11_23_45,-0.05737478,6635,-0.06071767,4269,-0.05956321,4146,-0.03535781,2471,-0.03243497,2277,-0.01452996,976,0.4024699,5086,5086,0.4620332415426881,3251.928,45,5086.0,0.4024699,3251.928,2986,0.01424883731343284,2239.467,1770,0.019837718474250574,1653.204,129.85175108725548,5.832943829825902,112.01608674237852,
45,ASW_2020_11_23_46,-0.05756437,6636,-0.06062292,4269,-0.05950303,4144,-0.03516573,2481,-0.03226991,2268,-0.01462397,976,0.4031912,5084,5084,0.4627610070933672,3250.9640000000004,46,5084.0,0.4031912,3250.9640000000004,2986,0.014168030914010829,2239.467,1770,0.02027544354798761,1653.204,130.1914847577751,5.9762287639225935,112.30915661619714,
46,ASW_2020_11_23_47,-0.05715221,6636,-0.06035085,4269,-0.05924165,4144,-0.03491566,2481,-0.03203814,2278,-0.01432186,928,0.4047885,5084,5084,0.4640380016265314,3250.9640000000004,47,5084.0,0.4047885,3250.9640000000004,2986,0.014204316428141909,2239.467,1770,0.02036190945185185,1653.204,130.32480509416078,6.258565008233692,112.4241648639876,
47,ASW_2020_11_23_48,0.007950683,6636,0.004544914000000001,4269,0.00543615,4144,0.03033707,2481,0.03251855,2268,0.04749081,1034,0.4721144000000001,5084,5084,0.4663968194452894,3250.9640000000004,48,5084.0,0.4721144000000001,3250.9640000000004,2986,0.015669714311485262,2239.467,1818,0.018371749675850896,1676.346,131.44847988590726,5.418990609561979,113.39349836845322,
48,ASW_2020_11_23_49,-0.05629501,6636,-0.05986332,4269,-0.05875015,4144,-0.03453945,2481,-0.03167765,2278,-0.01406281,899,0.4068657,5084,5084,0.4655003877017321,3250.9640000000004,49,5084.0,0.4068657,3250.9640000000004,2986,0.01422148653638003,2239.467,1770,0.020572822401740395,1653.204,130.54197497160706,6.499277337378371,112.61150557850382,
49,ASW_2020_11_23_50,-0.05642069,6636,-0.05983945,4269,-0.05874902,4144,-0.03437874,2481,-0.03158679,2278,-0.01391115,928,0.4073278,5084,5084,0.4659901104140262,3250.9640000000004,50,5084.0,0.4073278,3250.9640000000004,2986,0.014248045886951291,2239.467,1770,0.020445400133333333,1653.204,130.62400767070332,6.3067189935221055,112.6822707538728,
50,ASW_2020_11_23_51,-0.056188,6636,-0.05973306,4279,-0.05864296,4144,-0.03426825,2481,-0.03142415,2278,-0.01381349,976,0.4079277,5084,5084,0.4664499949172677,3250.9640000000004,51,5084.0,0.4079277,3250.9640000000004,2986,0.0143056611365003,2239.467,1770,0.020185880912442392,1653.204,130.70423524225043,5.936309820822968,112.75147874327881,
51,ASW_2020_11_23_52,-0.05583958,6636,-0.05955336,4269,-0.05848012,4144,-0.03423909,2481,-0.03137304,2278,-0.01381782,928,0.4084374,5084,5084,0.4667120398056612,3250.9640000000004,52,5084.0,0.4084374,3250.9640000000004,2986,0.014224596788935659,2239.467,1770,0.02037497773333333,1653.204,130.76810299875538,6.307389932922798,112.80657400454969,
52,ASW_2020_11_23_53,-0.05580483,6636,-0.0595639,4269,-0.05848606,4144,-0.03415866,2481,-0.03132868,2278,-0.01370748,899,0.4087385,5084,5084,0.4670080856569497,3250.9640000000004,53,5084.0,0.4087385,3250.9640000000004,2986,0.01430470460012027,2239.467,1770,0.020513596486584483,1653.204,130.75948133284157,6.493424916022638,112.79913655939535,
53,ASW_2020_11_23_54,-0.05581778,6636,-0.05950105,4269,-0.05839003,4144,-0.03402812,2481,-0.03117051,2278,-0.01347788,928,0.4091357,5084,5084,0.467368534938741,3250.9640000000004,54,5084.0,0.4091357,3250.9640000000004,2986,0.014352834185207459,2239.467,1770,0.02041841185925925,1653.204,130.85183373035295,6.2677077007582005,112.87880398077387,
54,ASW_2020_11_23_55,-0.0560114,6638,-0.05950379,4271,-0.05856986,4146,-0.03401898,2488,-0.03078446,2279,-0.01375491,978,0.4048699,5086,5086,0.4631711983016477,3251.928,55,5086.0,0.4048699,3251.928,2986,0.014123718516284675,2239.467,1771,0.02042598085318986,1653.686,130.41925474057328,5.815927610302102,112.50564146862921,
55,ASW_2020_11_23_56,-0.05553837,6638,-0.05936266,4242,-0.05845268,4146,-0.03408783,2488,-0.03073883,2279,-0.01386696,901,0.4050760000000001,5086,5086,0.4630915394824709,3251.928,56,5086.0,0.4050760000000001,3251.928,2986,0.014197902195416163,2239.467,1771,0.020818784451378813,1653.686,130.33165866233293,6.3609374299832595,112.4300770667914,
56,ASW_2020_11_23_57,-0.05521052,6638,-0.05909336,4242,-0.05815397,4146,-0.03389117,2488,-0.03048759,2279,-0.01363273,978,0.4053789,5086,5086,0.4631045150250418,3251.928,57,5086.0,0.4053789,3251.928,2967,0.0141454185283474,2230.307,1771,0.02047067686010761,1653.686,130.33656684455622,5.805209336026914,112.43431109029184,
57,ASW_2020_11_23_58,-0.05478001,6638,-0.05876327,4242,-0.05786261,4146,-0.03362598,2488,-0.03023506,2279,-0.01341472,901,0.4054933,5086,5086,0.4628534517028381,3251.928,58,5086.0,0.4054933,3251.928,2986,0.01419255979493366,2239.467,1771,0.02077619099709724,1653.686,130.2358542411087,6.348522908182019,112.34743177114996,
